,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
444,2.0,5.0,2.0,5.0,2.0,0.0,,,2.0,3.0
445,2.0,5.0,2.0,5.0,,,,,2.0,3.0
446,2.0,5.0,1.0,5.0,,,,,1.0,3.0
447,3.0,5.0,1.0,5.0,,,,,1.0,3.0
448,3.0,5.0,2.0,5.0,,,,,1.0,3.0
449,4.0,5.0,,,,,,,2.0,3.0
450,3.0,5.0,2.0,5.0,,,,,2.0,3.0
451,3.0,6.0,3.0,5.0,,,,,2.0,3.0
452,4.0,6.0,,,,,,,2.0,3.0
453,5.0,6.0,,,,,,,2.0,3.0
454,5.0,6.0,,,,,,,2.0,3.0
455,5.0,6.0,,,,,,,2.0,3.0
456,5.0,5.0,,,,,,,2.0,0.0
457,5.0,6.0,,,,,,,2.0,0.0
458,5.0,6.0,4.0,6.0,,,,,2.0,0.0
459,4.0,6.0,4.0,6.0,,,,,2.0,0.0
460,3.0,6.0,3.0,6.0,,,,,2.0,3.0
461,3.0,6.0,3.0,6.0,,,,,2.0,3.0
462,3.0,6.0,4.0,6.0,,,,,2.0,0.0
463,3.0,6.0,4.0,6.0,,,,,2.0,0.0
464,3.0,5.0,,,,,,,1.0,0.0
465,2.0,5.0,,,,,,,1.0,3.0
466,1.0,5.0,,,,,,,1.0,0.0
467,1.0,6.0,4.0,6.0,,,,,2.0,0.0
468,1.0,6.0,4.0,6.0,,,1.0,3.0,0.0,0.0
469,0.0,6.0,4.0,6.0,0.0,3.0,,,2.0,0.0
470,0.0,5.0,4.0,5.0,0.0,2.0,,,1.0,0.0
471,0.0,5.0,5.0,5.0,,,,,1.0,0.0
472,0.0,5.0,,,,,,,1.0,0.0
473,1.0,5.0,,,1.0,3.0,,,0.0,0.0
474,1.0,5.0,,,1.0,2.0,,,0.0,0.0
475,0.0,5.0,,,0.0,2.0,,,1.0,0.0
476,0.0,4.0,,,,,1.0,4.0,1.0,0.0
477,0.0,4.0,,,,,,,3.0,0.0
478,1.0,4.0,,,1.0,3.0,1.0,4.0,0.0,0.0
479,1.0,3.0,,,1.0,2.0,1.0,5.0,3.0,0.0
480,2.0,3.0,,,,,,,2.0,0.0
481,2.0,3.0,,,,,,,3.0,3.0
482,2.0,4.0,,,,,2.0,5.0,3.0,0.0
483,1.0,4.0,,,1.0,1.0,,,3.0,0.0
484,0.0,4.0,,,,,,,3.0,0.0
485,0.0,3.0,,,,,,,3.0,0.0
486,0.0,4.0,,,,,,,3.0,0.0
487,1.0,4.0,,,1.0,2.0,1.0,6.0,3.0,0.0
488,1.0,4.0,,,1.0,2.0,1.0,5.0,3.0,3.0
489,1.0,5.0,,,1.0,3.0,0.0,5.0,2.0,0.0
490,1.0,6.0,4.0,6.0,1.0,2.0,1.0,5.0,0.0,3.0
491,1.0,5.0,,,1.0,3.0,2.0,5.0,0.0,0.0
492,0.0,5.0,,,0.0,3.0,,,1.0,0.0
493,1.0,5.0,,,,,,,0.0,0.0
494,2.0,5.0,,,,,,,0.0,0.0
495,3.0,5.0,,,,,3.0,3.0,1.0,0.0
496,3.0,5.0,,,,,3.0,3.0,1.0,0.0
497,2.0,5.0,,,,,2.0,3.0,1.0,0.0
498,2.0,6.0,,,,,2.0,2.0,0.0,0.0
499,3.0,6.0,5.0,6.0,,,,,2.0,0.0
500,3.0,6.0,6.0,6.0,,,,,2.0,0.0
501,3.0,5.0,6.0,5.0,,,,,1.0,0.0
502,3.0,5.0,6.0,5.0,,,3.0,3.0,1.0,0.0
503,3.0,5.0,6.0,5.0,,,3.0,3.0,1.0,0.0
504,3.0,6.0,6.0,6.0,,,3.0,3.0,0.0,0.0
505,3.0,6.0,,,,,,,2.0,0.0
506,4.0,6.0,,,,,,,2.0,0.0
507,4.0,6.0,,,,,,,2.0,0.0
508,5.0,6.0,,,,,,,2.0,0.0
509,4.0,6.0,,,,,,,2.0,0.0
510,5.0,6.0,,,,,,,2.0,0.0
511,5.0,6.0,,,,,,,2.0,0.0
512,5.0,6.0,,,,,,,2.0,0.0
513,6.0,6.0,6.0,0.0,,,,,0.0,0.0
514,6.0,5.0,6.0,1.0,,,,,1.0,0.0
515,6.0,5.0,6.0,1.0,,,,,1.0,0.0
516,6.0,5.0,,,,,,,1.0,0.0
517,5.0,5.0,5.0,1.0,,,,,1.0,0.0
518,5.0,6.0,5.0,1.0,,,,,2.0,0.0
519,5.0,6.0,,,,,,,2.0,0.0
520,5.0,6.0,,,,,,,2.0,0.0
521,5.0,6.0,,,,,,,2.0,1.0
522,5.0,6.0,,,,,,,2.0,1.0
523,4.0,6.0,,,4.0,3.0,,,2.0,1.0
524,3.0,6.0,,,,,,,0.0,1.0
525,3.0,5.0,,,,,,,1.0,1.0
526,4.0,5.0,,,4.0,2.0,,,1.0,1.0
527,4.0,6.0,,,,,4.0,2.0,0.0,1.0
528,4.0,5.0,4.0,0.0,,,4.0,3.0,1.0,1.0
529,5.0,5.0,,,5.0,2.0,,,1.0,1.0
530,5.0,6.0,,,,,,,2.0,2.0
531,4.0,6.0,,,,,,,2.0,2.0
532,5.0,6.0,,,,,,,2.0,2.0
533,5.0,6.0,,,,,,,2.0,2.0
534,4.0,6.0,,,,,,,2.0,2.0
535,4.0,6.0,,,,,,,2.0,2.0
536,4.0,6.0,,,,,,,2.0,2.0
537,4.0,6.0,,,,,4.0,4.0,0.0,2.0
538,3.0,6.0,,,,,,,0.0,2.0
539,2.0,6.0,2.0,3.0,,,4.0,6.0,0.0,2.0
540,2.0,5.0,2.0,4.0,,,,,0.0,2.0
541,3.0,5.0,,,,,,,0.0,2.0
542,2.0,5.0,1.0,5.0,,,,,0.0,2.0
543,3.0,5.0,,,,,6.0,5.0,0.0,2.0
544,3.0,4.0,1.0,4.0,,,,,0.0,2.0
545,3.0,3.0,,,,,,,0.0,2.0
546,3.0,4.0,2.0,4.0,,,5.0,4.0,0.0,2.0
547,2.0,4.0,2.0,4.0,,,5.0,4.0,0.0,2.0
548,2.0,3.0,2.0,4.0,,,,,0.0,2.0
549,3.0,3.0,,,6.0,3.0,,,0.0,2.0
550,3.0,4.0,,,,,,,0.0,2.0
551,2.0,4.0,,,,,,,0.0,2.0
552,2.0,4.0,,,,,,,0.0,2.0
553,2.0,4.0,,,,,4.0,4.0,0.0,2.0
554,1.0,4.0,1.0,6.0,,,,,0.0,3.0
555,1.0,5.0,1.0,5.0,,,4.0,5.0,0.0,2.0
556,1.0,6.0,1.0,4.0,,,,,0.0,2.0
557,1.0,5.0,,,,,,,0.0,2.0
558,0.0,5.0,2.0,5.0,,,3.0,5.0,1.0,3.0
559,0.0,4.0,,,,,3.0,4.0,1.0,3.0
560,1.0,4.0,,,,,,,0.0,3.0
561,1.0,3.0,,,,,,,0.0,3.0
562,1.0,3.0,,,,,,,0.0,3.0
563,2.0,3.0,,,,,3.0,3.0,0.0,3.0
564,2.0,2.0,,,2.0,1.0,,,0.0,3.0
565,2.0,2.0,,,,,3.0,2.0,0.0,3.0
566,2.0,1.0,,,,,,,0.0,3.0
567,2.0,1.0,,,1.0,1.0,,,0.0,3.0
568,2.0,0.0,,,2.0,1.0,,,0.0,3.0
569,3.0,0.0,,,,,3.0,2.0,0.0,3.0
570,4.0,0.0,4.0,6.0,,,4.0,2.0,0.0,3.0
571,4.0,0.0,4.0,6.0,,,4.0,3.0,0.0,3.0
572,4.0,0.0,,,,,4.0,3.0,0.0,0.0
573,4.0,1.0,4.0,6.0,1.0,1.0,,,3.0,3.0
574,4.0,2.0,,,,,,,2.0,3.0
575,5.0,2.0,,,,,,,2.0,3.0
576,6.0,2.0,,,,,,,3.0,3.0
577,6.0,3.0,,,,,,,3.0,3.0
578,6.0,3.0,,,,,,,3.0,3.0
579,6.0,2.0,,,,,,,3.0,3.0
580,5.0,2.0,,,,,,,2.0,3.0
581,5.0,3.0,5.0,5.0,,,,,2.0,3.0
582,6.0,3.0,,,,,,,3.0,3.0
583,6.0,2.0,,,,,,,3.0,3.0
584,5.0,2.0,,,,,,,2.0,3.0
585,4.0,2.0,,,4.0,1.0,,,2.0,3.0
586,4.0,2.0,,,,,,,2.0,3.0
587,4.0,1.0,,,,,,,3.0,3.0
588,4.0,1.0,,,5.0,1.0,,,3.0,3.0
589,5.0,1.0,,,4.0,1.0,,,3.0,3.0
590,4.0,1.0,,,4.0,0.0,,,3.0,3.0
591,5.0,1.0,,,4.0,1.0,,,3.0,3.0
592,6.0,1.0,,,,,,,3.0,3.0
593,6.0,2.0,,,3.0,2.0,,,3.0,3.0
594,6.0,3.0,,,,,,,3.0,3.0
595,6.0,3.0,,,,,,,3.0,3.0
596,6.0,4.0,,,,,,,3.0,3.0
597,5.0,4.0,,,,,,,3.0,3.0
598,6.0,4.0,,,,,,,3.0,0.0
599,6.0,5.0,4.0,5.0,,,3.0,5.0,1.0,3.0
600,6.0,5.0,,,,,4.0,5.0,1.0,3.0
601,5.0,5.0,,,,,,,1.0,0.0
602,5.0,5.0,,,,,,,2.0,0.0
603,6.0,5.0,,,,,,,1.0,0.0
604,6.0,5.0,,,,,,,1.0,0.0
605,6.0,4.0,,,,,,,1.0,0.0
606,6.0,4.0,2.0,4.0,,,,,1.0,0.0
607,5.0,4.0,3.0,4.0,,,,,1.0,0.0
608,6.0,4.0,2.0,4.0,,,,,1.0,0.0
609,6.0,3.0,,,,,,,1.0,0.0
610,6.0,2.0,,,,,,,1.0,0.0
611,6.0,2.0,,,,,,,1.0,0.0
612,5.0,2.0,,,,,,,2.0,0.0
613,5.0,1.0,,,,,2.0,1.0,2.0,0.0
614,6.0,1.0,,,,,1.0,1.0,1.0,0.0
615,5.0,1.0,,,,,1.0,1.0,2.0,0.0
616,5.0,2.0,,,,,,,2.0,0.0
617,5.0,3.0,5.0,6.0,,,,,2.0,0.0
618,6.0,3.0,,,,,,,1.0,0.0
619,6.0,2.0,,,,,,,1.0,0.0
620,6.0,3.0,,,,,,,1.0,0.0
621,6.0,2.0,,,,,,,1.0,0.0
622,6.0,3.0,,,,,,,1.0,0.0
623,6.0,3.0,,,,,,,1.0,0.0
624,6.0,3.0,5.0,3.0,,,,,1.0,0.0
625,6.0,3.0,,,,,,,1.0,0.0
626,5.0,3.0,5.0,3.0,3.0,3.0,,,2.0,0.0
627,5.0,3.0,5.0,2.0,4.0,3.0,,,2.0,0.0
628,6.0,3.0,,,,,,,1.0,0.0
629,6.0,3.0,,,,,,,1.0,0.0
630,6.0,4.0,,,,,,,1.0,0.0
631,5.0,4.0,,,,,,,2.0,0.0
632,5.0,5.0,,,,,,,1.0,3.0
633,5.0,4.0,,,,,,,2.0,3.0
634,5.0,5.0,,,,,,,1.0,0.0
635,5.0,5.0,,,,,,,2.0,0.0
636,4.0,5.0,,,,,,,1.0,0.0
637,3.0,5.0,3.0,0.0,,,,,1.0,0.0
638,3.0,6.0,3.0,1.0,3.0,1.0,,,2.0,0.0
639,4.0,6.0,,,,,,,2.0,0.0
640,4.0,6.0,,,,,,,2.0,2.0
641,4.0,6.0,,,4.0,1.0,,,2.0,2.0
642,4.0,5.0,,,,,,,1.0,2.0
643,3.0,5.0,3.0,1.0,,,,,1.0,2.0
644,3.0,4.0,,,,,,,2.0,2.0
645,3.0,3.0,,,,,,,2.0,2.0
646,2.0,3.0,,,,,,,2.0,1.0
647,2.0,3.0,,,5.0,3.0,,,1.0,1.0
648,2.0,3.0,4.0,3.0,,,,,1.0,2.0
649,1.0,3.0,,,,,,,1.0,2.0
650,1.0,3.0,,,,,,,0.0,1.0
651,1.0,4.0,,,,,,,0.0,1.0
652,2.0,4.0,,,,,,,0.0,1.0
653,1.0,4.0,,,6.0,4.0,,,0.0,1.0
654,1.0,4.0,,,6.0,4.0,,,0.0,1.0
655,1.0,3.0,,,,,,,0.0,1.0
656,1.0,3.0,,,6.0,3.0,,,0.0,1.0
657,0.0,3.0,,,,,,,1.0,2.0
658,1.0,3.0,,,,,,,0.0,2.0
659,1.0,2.0,3.0,2.0,,,6.0,2.0,0.0,2.0
660,2.0,2.0,2.0,2.0,6.0,2.0,5.0,2.0,0.0,2.0
661,1.0,2.0,1.0,2.0,,,,,0.0,2.0
662,1.0,3.0,,,,,5.0,3.0,0.0,2.0
663,1.0,4.0,,,,,,,0.0,2.0
664,1.0,5.0,,,,,,,0.0,2.0
665,1.0,5.0,,,,,,,1.0,2.0
666,2.0,5.0,,,,,2.0,2.0,1.0,2.0
667,3.0,5.0,,,,,,,1.0,2.0
668,3.0,4.0,,,,,,,1.0,2.0
669,3.0,4.0,,,,,,,1.0,2.0
670,3.0,3.0,,,,,,,1.0,2.0
671,3.0,4.0,2.0,4.0,,,3.0,1.0,1.0,2.0
672,3.0,5.0,3.0,4.0,,,3.0,0.0,1.0,2.0
673,3.0,4.0,3.0,3.0,,,3.0,1.0,1.0,2.0
674,2.0,4.0,,,,,,,1.0,2.0
675,2.0,3.0,,,6.0,3.0,,,1.0,2.0
676,2.0,3.0,,,,,,,0.0,2.0
677,2.0,2.0,,,6.0,2.0,4.0,2.0,0.0,2.0
678,1.0,2.0,,,5.0,2.0,,,0.0,1.0
679,1.0,1.0,,,,,4.0,1.0,0.0,1.0
680,1.0,2.0,,,,,,,0.0,1.0
681,2.0,2.0,,,4.0,2.0,,,0.0,1.0
682,2.0,1.0,,,,,,,0.0,1.0
683,2.0,2.0,,,,,,,1.0,1.0
684,2.0,3.0,,,,,,,1.0,1.0
685,3.0,3.0,,,4.0,3.0,,,1.0,1.0
686,2.0,3.0,,,3.0,3.0,,,0.0,1.0
687,3.0,3.0,3.0,1.0,3.0,4.0,,,0.0,1.0
688,4.0,3.0,,,4.0,4.0,,,1.0,1.0
689,5.0,3.0,,,,,,,1.0,1.0
690,5.0,4.0,,,3.0,4.0,,,1.0,1.0
691,5.0,4.0,,,,,,,1.0,1.0
692,6.0,4.0,,,,,,,1.0,1.0
693,6.0,3.0,,,,,,,1.0,1.0
694,5.0,3.0,,,5.0,5.0,5.0,0.0,1.0,1.0
695,5.0,3.0,,,5.0,5.0,5.0,0.0,1.0,1.0
696,5.0,4.0,,,5.0,5.0,5.0,1.0,1.0,1.0
697,6.0,4.0,,,,,,,1.0,1.0
698,6.0,4.0,,,,,,,1.0,1.0
699,6.0,4.0,,,6.0,5.0,,,1.0,2.0
700,6.0,4.0,3.0,4.0,6.0,4.0,6.0,1.0,1.0,2.0
701,6.0,4.0,,,6.0,4.0,6.0,1.0,1.0,2.0
702,6.0,4.0,3.0,4.0,6.0,4.0,6.0,0.0,1.0,2.0
703,6.0,5.0,3.0,5.0,6.0,4.0,6.0,1.0,1.0,2.0
704,6.0,5.0,2.0,5.0,6.0,4.0,6.0,2.0,1.0,2.0
705,6.0,5.0,,,6.0,4.0,6.0,2.0,1.0,2.0
706,5.0,5.0,2.0,5.0,,,,,1.0,2.0
707,5.0,6.0,,,,,,,0.0,2.0
708,5.0,6.0,,,,,,,0.0,2.0
709,5.0,6.0,,,5.0,2.0,5.0,3.0,0.0,2.0
710,4.0,6.0,,,,,,,0.0,2.0
711,4.0,5.0,,,,,,,0.0,2.0
712,5.0,5.0,,,,,,,1.0,2.0
713,5.0,5.0,,,,,,,1.0,2.0
714,5.0,4.0,0.0,4.0,5.0,2.0,,,0.0,2.0
715,6.0,4.0,,,6.0,2.0,,,1.0,2.0
716,6.0,4.0,,,6.0,1.0,,,1.0,2.0
717,6.0,3.0,,,6.0,1.0,,,1.0,2.0
718,6.0,3.0,1.0,3.0,6.0,1.0,,,1.0,2.0
719,5.0,3.0,1.0,3.0,,,,,2.0,2.0
720,5.0,2.0,,,6.0,2.0,2.0,2.0,2.0,2.0
721,5.0,1.0,,,6.0,1.0,,,2.0,2.0
722,5.0,0.0,,,,,,,2.0,2.0
723,5.0,0.0,,,5.0,1.0,,,2.0,2.0
724,5.0,0.0,,,,,,,2.0,2.0
725,5.0,1.0,,,,,,,2.0,2.0
726,5.0,0.0,,,,,,,2.0,2.0
727,4.0,0.0,,,,,4.0,2.0,0.0,2.0
728,5.0,0.0,,,5.0,1.0,,,2.0,2.0
729,5.0,0.0,,,5.0,2.0,,,2.0,2.0
730,5.0,0.0,,,5.0,2.0,,,2.0,2.0
731,5.0,0.0,,,,,,,2.0,2.0
732,5.0,0.0,,,,,,,2.0,2.0
733,5.0,0.0,,,4.0,0.0,,,2.0,2.0
734,5.0,0.0,,,4.0,0.0,,,2.0,2.0
735,5.0,0.0,,,3.0,0.0,5.0,2.0,0.0,3.0
736,5.0,1.0,,,,,5.0,1.0,0.0,3.0
737,5.0,0.0,,,4.0,0.0,5.0,1.0,0.0,2.0
738,5.0,0.0,,,4.0,0.0,5.0,0.0,0.0,2.0
739,6.0,0.0,,,5.0,0.0,4.0,0.0,1.0,2.0
740,6.0,0.0,,,,,,,0.0,2.0
741,6.0,1.0,,,4.0,1.0,3.0,1.0,1.0,2.0
742,5.0,1.0,,,5.0,1.0,3.0,1.0,2.0,2.0
743,5.0,2.0,,,5.0,2.0,,,1.0,2.0
744,5.0,1.0,,,5.0,2.0,3.0,1.0,2.0,2.0
745,6.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0
746,6.0,2.0,,,,,,,1.0,2.0
747,6.0,3.0,,,,,,,1.0,2.0
748,6.0,4.0,,,,,,,1.0,2.0
749,5.0,4.0,,,,,5.0,0.0,1.0,2.0
750,5.0,3.0,2.0,3.0,,,5.0,0.0,1.0,2.0
751,4.0,3.0,,,,,,,1.0,2.0
752,4.0,2.0,,,,,,,0.0,2.0
753,4.0,1.0,,,,,,,0.0,2.0
754,4.0,2.0,,,,,,,1.0,2.0
755,5.0,2.0,,,6.0,2.0,,,1.0,2.0
756,5.0,2.0,,,6.0,2.0,,,0.0,2.0
757,5.0,3.0,,,,,,,0.0,2.0
758,5.0,4.0,4.0,4.0,5.0,1.0,,,1.0,3.0
759,5.0,5.0,,,,,,,1.0,3.0
760,5.0,4.0,4.0,4.0,,,,,1.0,3.0
761,4.0,4.0,4.0,3.0,4.0,0.0,,,0.0,3.0
762,4.0,5.0,,,4.0,1.0,,,1.0,3.0
763,4.0,6.0,,,4.0,1.0,,,0.0,2.0
764,4.0,6.0,,,4.0,0.0,,,0.0,2.0
765,5.0,6.0,,,,,5.0,3.0,0.0,0.0
766,5.0,6.0,,,,,5.0,3.0,0.0,2.0
767,5.0,5.0,,,,,,,1.0,2.0
768,5.0,6.0,,,,,,,0.0,3.0
769,4.0,6.0,,,,,,,0.0,3.0
770,5.0,6.0,,,,,5.0,2.0,0.0,3.0
771,5.0,6.0,,,,,5.0,1.0,0.0,2.0
772,5.0,5.0,,,,,5.0,2.0,1.0,2.0
773,4.0,5.0,,,,,,,1.0,2.0
774,5.0,5.0,,,,,5.0,3.0,1.0,2.0
775,5.0,4.0,,,5.0,1.0,,,0.0,2.0
776,5.0,3.0,,,5.0,0.0,6.0,3.0,0.0,2.0
777,6.0,3.0,,,,,6.0,2.0,1.0,2.0
778,5.0,3.0,,,,,6.0,3.0,0.0,2.0
779,5.0,2.0,,,,,6.0,2.0,0.0,2.0
780,5.0,3.0,,,5.0,0.0,,,0.0,2.0
781,5.0,2.0,,,5.0,1.0,6.0,2.0,0.0,2.0
782,4.0,2.0,,,,,,,0.0,2.0
783,5.0,2.0,,,5.0,0.0,,,0.0,2.0
784,5.0,3.0,,,,,,,0.0,2.0
785,5.0,3.0,,,,,6.0,3.0,0.0,2.0
786,6.0,3.0,,,,,6.0,3.0,0.0,2.0
787,5.0,3.0,,,5.0,0.0,6.0,3.0,0.0,2.0
788,5.0,4.0,,,5.0,1.0,6.0,4.0,0.0,2.0
789,5.0,3.0,,,,,6.0,3.0,0.0,2.0
790,5.0,2.0,,,5.0,1.0,,,3.0,2.0
791,5.0,2.0,,,,,,,3.0,2.0
792,5.0,3.0,,,,,,,3.0,2.0
793,5.0,2.0,,,5.0,0.0,,,3.0,2.0
794,4.0,2.0,,,,,,,3.0,2.0
795,4.0,1.0,1.0,1.0,,,,,3.0,2.0
796,5.0,1.0,,,,,,,3.0,2.0
797,5.0,1.0,,,,,,,3.0,2.0
798,5.0,0.0,,,6.0,0.0,,,0.0,2.0
799,5.0,0.0,,,5.0,0.0,,,0.0,2.0
800,5.0,1.0,,,,,,,3.0,2.0
801,4.0,1.0,,,4.0,0.0,,,3.0,2.0
802,4.0,1.0,,,4.0,1.0,,,0.0,2.0
803,5.0,1.0,,,4.0,1.0,,,3.0,2.0
804,4.0,1.0,,,3.0,1.0,,,0.0,2.0
805,3.0,1.0,1.0,1.0,2.0,1.0,,,0.0,2.0
806,3.0,1.0,,,,,,,3.0,2.0
807,2.0,1.0,,,2.0,2.0,,,3.0,2.0
808,2.0,0.0,,,2.0,2.0,,,0.0,2.0
809,1.0,0.0,,,,,,,0.0,3.0
810,1.0,0.0,1.0,4.0,,,,,0.0,3.0
811,1.0,0.0,,,,,,,0.0,3.0
812,1.0,0.0,1.0,4.0,,,,,0.0,3.0
813,1.0,0.0,1.0,3.0,,,,,0.0,2.0
814,1.0,1.0,,,3.0,1.0,,,0.0,3.0
815,2.0,1.0,2.0,2.0,4.0,1.0,,,0.0,2.0
816,3.0,1.0,,,5.0,1.0,,,3.0,2.0
817,3.0,0.0,,,,,,,0.0,2.0
818,2.0,0.0,,,,,,,0.0,2.0
819,2.0,1.0,,,4.0,1.0,,,3.0,2.0
820,2.0,1.0,2.0,3.0,4.0,1.0,,,3.0,2.0
821,3.0,1.0,,,3.0,1.0,,,3.0,3.0
822,2.0,1.0,2.0,4.0,,,,,3.0,3.0
823,2.0,0.0,,,4.0,0.0,,,0.0,3.0
824,2.0,0.0,,,4.0,0.0,,,0.0,3.0
825,1.0,0.0,1.0,5.0,,,,,0.0,3.0
826,1.0,0.0,,,,,,,0.0,3.0
827,1.0,1.0,,,4.0,1.0,,,3.0,3.0
828,1.0,0.0,,,4.0,0.0,,,0.0,3.0
829,0.0,0.0,,,4.0,0.0,,,1.0,3.0
830,0.0,0.0,,,3.0,0.0,,,1.0,3.0
831,0.0,1.0,,,,,,,3.0,3.0
832,1.0,1.0,,,,,,,3.0,3.0
833,1.0,2.0,,,,,,,0.0,3.0
834,1.0,3.0,,,,,,,0.0,3.0
835,1.0,3.0,,,,,3.0,3.0,0.0,3.0
836,1.0,3.0,,,,,,,0.0,3.0
837,2.0,3.0,,,2.0,1.0,,,0.0,3.0
838,2.0,3.0,,,2.0,2.0,,,0.0,3.0
839,3.0,3.0,,,2.0,3.0,,,0.0,0.0
840,3.0,3.0,,,3.0,3.0,,,1.0,0.0
841,2.0,3.0,,,,,,,0.0,0.0
842,2.0,4.0,,,4.0,4.0,,,0.0,3.0
843,2.0,5.0,4.0,5.0,,,,,1.0,3.0
844,2.0,6.0,4.0,6.0,,,,,0.0,3.0
845,2.0,5.0,,,3.0,5.0,,,1.0,0.0
846,2.0,6.0,3.0,6.0,,,,,0.0,2.0
847,1.0,6.0,3.0,6.0,,,,,0.0,2.0
848,0.0,6.0,2.0,6.0,,,,,2.0,2.0
849,0.0,6.0,2.0,6.0,,,,,2.0,2.0
850,0.0,6.0,2.0,6.0,,,,,2.0,2.0
851,1.0,6.0,2.0,6.0,4.0,6.0,1.0,1.0,0.0,2.0
852,1.0,5.0,,,4.0,5.0,1.0,0.0,1.0,2.0
853,1.0,4.0,,,,,1.0,0.0,1.0,2.0
854,1.0,3.0,,,,,,,1.0,2.0
855,1.0,4.0,,,,,1.0,0.0,1.0,2.0
856,2.0,4.0,2.0,6.0,,,,,1.0,2.0
857,2.0,5.0,2.0,6.0,6.0,5.0,,,1.0,2.0
858,2.0,6.0,2.0,5.0,,,,,2.0,2.0
859,2.0,5.0,2.0,5.0,,,,,1.0,2.0
860,3.0,5.0,,,,,,,1.0,2.0
861,3.0,5.0,,,,,,,1.0,2.0
862,2.0,5.0,1.0,5.0,,,,,1.0,2.0
863,2.0,5.0,2.0,5.0,,,,,2.0,2.0
864,2.0,6.0,2.0,5.0,,,,,2.0,2.0
865,2.0,6.0,2.0,4.0,,,,,2.0,2.0
866,3.0,6.0,,,,,,,2.0,2.0
867,3.0,5.0,,,6.0,5.0,,,2.0,2.0
868,3.0,5.0,3.0,4.0,5.0,5.0,,,2.0,2.0
869,3.0,4.0,3.0,5.0,,,,,2.0,2.0
870,3.0,5.0,3.0,4.0,,,,,2.0,1.0
871,3.0,4.0,3.0,4.0,,,,,2.0,2.0
872,4.0,4.0,4.0,4.0,,,,,2.0,1.0
873,4.0,3.0,,,,,,,2.0,1.0
874,4.0,4.0,,,,,,,2.0,2.0
875,4.0,4.0,3.0,4.0,,,,,2.0,2.0
876,4.0,5.0,,,6.0,5.0,,,2.0,2.0
877,3.0,5.0,3.0,4.0,,,1.0,5.0,2.0,2.0
878,3.0,5.0,3.0,4.0,6.0,5.0,,,2.0,2.0
879,2.0,5.0,2.0,4.0,5.0,5.0,1.0,5.0,2.0,2.0
880,2.0,6.0,,,,,2.0,5.0,0.0,2.0
